,WT1
93670,9.647075011
93671,12.17913855
93672,13.05930996
93673,12.02606526
93674,10.72815511
93675,9.894179034
93676,9.230086972
93677,8.504218905
93678,7.91734685
93679,7.315030793
93680,12.7914317
93681,32.6526909
93682,50.94184681
93683,50.24536335
93684,38.46947587
93685,26.98897922
93686,14.01601801
93687,6.357502704
93688,0.519670159
93689,0
93690,0
93691,0
93692,0
93693,1.137430217
93694,4.473334528
93695,5.35364261
93696,4.936654571
93697,4.272562509
93698,4.071790491
93699,2.604610354
93700,0
93701,0
93702,0
93703,0
93704,0
93705,8.040898861
93706,23.08561036
93707,21.01912096
93708,9.353638984
93709,1.399978241
93710,0
93711,0
93712,0
93713,0
93714,0
93715,0
93716,1.199206222
93717,7.91734685
93718,12.33221183
93719,16.80960553
93720,18.91436325
93721,19.5266564
93722,17.38363036
93723,11.758187
93724,8.318890887
93725,6.85171075
93726,10.31116707
93727,23.5065619
93728,54.74571803
93729,74.56870891
93730,101.6210531
93731,91.11981544
93732,71.56847245
93733,46.65579473
93734,23.31522029
93735,9.013870952
93736,4.643218544
93737,3.284146417
93738,3.253258414
93739,4.550554535
93740,14.70484781
93741,25.87919788
93742,26.14707613
93743,20.10068123
93744,11.12969915
93745,7.963678854
93746,5.060206583
93747,3.006154391
93748,2.14129031
93749,2.959822387
93750,7.037038768
93751,16.57999559
93752,50.19178769
93753,85.57979245
93754,136.1014947
93755,126.2617524
93756,95.50222169
93757,61.17479615
93758,30.70100647
93759,10.74359911
93760,4.797658558
93761,0.288010137
93762,0
93763,0
93764,4.81310256
93765,9.446302992
93766,9.878735033
93767,6.511942718
93768,1.477198248
93769,0
93770,0
93771,0
93772,0
93773,0.179902127
93774,6.017734672
93775,11.22236316
93776,30.05044499
93777,37.85718271
93778,66.42520995
93779,65.46084824
93780,48.79882077
93781,30.96888472
93782,14.70484781
93783,5.492638623
93784,0
93785,0.797662185
93786,8.813098933
93787,20.17721788
93788,41.03035137
93789,49.38815293
93790,36.93874298
93791,21.66968244
93792,8.658658919
93793,2.759050368
93794,0.658666172
93795,1.27642623
93796,1.029322207
93797,0
93798,0
93799,0
93800,0
93801,0
93802,0
93803,0
93804,0
93805,0
93806,0
93807,0
93808,0
93809,0
93810,0
93811,0
93812,0
93813,4.056346489
93814,5.585302632
93815,5.183758594
93816,2.851714377
93817,0
93818,0
93819,3.0988184
93820,6.403834708
93821,8.967538948
93822,10.75904312
93823,13.21238324
93824,26.72110097
93825,46.97724863
93826,78.37258013
93827,89.46607724
93828,68.24678209
93829,40.70889746
93830,21.66968244
93831,11.05247914
93832,11.45204042
93833,27.6395407
93834,50.56681725
93835,65.51442389
93836,71.46132115
93837,53.45990241
93838,32.27000768
93839,20.13894955
93840,13.02104163
93841,11.28413916
93842,10.6200471
93843,9.909623036
93844,8.02545486
93845,5.755186648
93846,4.087234492
93847,3.330478421
93848,10.31116707
93849,34.98705855
93850,54.74571803
93851,54.10281022
93852,36.55605976
93853,20.71297439
93854,9.013870952
93855,3.20692641
93856,1.121986215
93857,6.604606727
93858,26.606296
93859,49.12027467
93860,64.49648652
93861,48.90597207
93862,25.26690472
93863,11.12969915
93864,8.164450873
93865,7.994566857
93866,8.828542935
93867,9.523523
93868,9.276418977
93869,8.210782877
93870,7.562134817
93871,8.118118868
93872,22.77946378
93873,47.13797559
93874,55.92438235
93875,48.20948861
93876,36.17337654
93877,21.97582902
93878,9.600743007
93879,6.728158739
93880,7.855570844
93881,16.23558069
93882,32.80576419
93883,53.3527511
93884,77.19391581
93885,70.01477857
93886,49.38815293
93887,33.11191077
93888,26.10880781
93889,24.42500164
93890,23.58309855
93891,23.81270848
93892,23.27695197
93893,20.52163278
93894,13.78640808
93895,10.6046031
93896,25.07556311
93897,54.26353717
93898,77.94397492
93899,72.47925852
93900,54.26353717
93901,30.70100647
93902,9.600743007
93903,0.442450152
93904,0
93905,0
93906,0
93907,0
93908,1.49264225
93909,2.666386359
93910,2.172178313
93911,1.986850296
93912,2.789938371
93913,1.461754247
93914,0
93915,1.137430217
93916,2.681830361
93917,0
93918,0
93919,0
93920,0
93921,0
93922,0
93923,3.42314243
93924,6.017734672
93925,5.183758594
93926,6.95981876
93927,10.45016309
93928,13.97774969
93929,10.52738309
93930,7.654798825
93931,4.890322567
93932,10.09495105
93933,17.99592351
93934,21.47834083
93935,21.09565761
93936,19.48838808
93937,17.68977694
93938,13.97774969
93939,9.677963014
93940,6.156730685
93941,1.971406294
93942,0
93943,0
93944,0
93945,0
93946,1.106542214
93947,3.577582444
93948,0.42700615
93949,0
93950,0
93951,0
93952,0
93953,0
93954,0
93955,0
93956,0.42700615
93957,3.469474434
93958,2.728162365
93959,0.164458126
93960,0
93961,0
93962,0
93963,0
93964,0
93965,0
93966,0
93967,0
93968,0
93969,0
93970,0
93971,0
93972,3.608470447
93973,9.430858991
93974,15.39367761
93975,18.26380177
93976,20.06241291
93977,20.2154862
93978,11.16058715
93979,9.585299005
93980,20.36855949
93981,37.20662124
93982,43.81628522
93983,44.88779824
93984,47.7808834
93985,34.25996043
93986,15.43194593
93987,6.712714737
93988,4.303450512
93989,3.562138443
93990,2.357506331
93991,0
93992,0
93993,0
93994,0
93995,0
93996,0
93997,0
93998,0
93999,0
94000,0.596890166
94001,0
94002,0
94003,0
94004,5.152870592
94005,10.66637911
94006,16.69480056
94007,18.8378266
94008,15.58501922
94009,10.17217106
94010,6.357502704
94011,1.075654211
94012,0
94013,0
94014,0
94015,0
94016,0
94017,8.905762942
94018,33.80074056
94019,41.67325918
94020,40.06598965
94021,31.92559278
94022,22.74119546
94023,14.43696955
94024,10.43471908
94025,10.45016309
94026,10.31116707
94027,10.43471908
94028,22.81773211
94029,29.97390835
94030,27.02724754
94031,16.80960553
94032,8.488774903
94033,4.164454499
94034,0.751330181
94035,0
94036,0.720442178
94037,1.554418256
94038,2.357506331
94039,3.438586431
94040,8.318890887
94041,10.24939107
94042,14.78138445
94043,12.06433358
94044,6.604606727
94045,0.658666172
94046,0
94047,0
94048,0
94049,0
94050,3.793798465
94051,6.496498717
94052,13.36545653
94053,19.29704647
94054,15.58501922
94055,9.63163101
94056,5.832406655
94057,3.454030433
94058,2.820826374
94059,4.149010498
94060,6.820822747
94061,7.129702776
94062,2.589166352
94063,0
94064,3.840130469
94065,14.55177452
94066,31.04542137
94067,36.09683989
94068,22.05236566
94069,3.871018472
94070,0
94071,0
94072,0
94073,7.191478782
94074,18.79955828
94075,16.19731237
94076,17.42189868
94077,11.33723546
94078,6.836266749
94079,4.998430577
94080,5.554414629
94081,6.064066677
94082,5.044762581
94083,3.222370411
94084,2.820826374
94085,3.31503442
94086,2.527390346
94087,0
94088,0
94089,0
94090,6.697270736
94091,19.67972969
94092,27.25685748
94093,23.31522029
94094,12.71489506
94095,7.948234853
94096,6.141286684
94097,8.56599491
94098,19.48838808
94099,38.81389077
94100,77.51536972
94101,90.95444162
94102,75.21161672
94103,59.83540488
94104,47.13797559
94105,37.09181627
94106,32.95883748
94107,34.33649707
94108,29.8973717
94109,25.41997801
94110,22.12890231
94111,22.32024392
94112,42.8519235
94113,73.33646894
94114,109.4763095
94115,100.2153756
94116,74.89016282
94117,47.40585384
94118,23.54483023
94119,8.056342863
94120,2.094958306
94121,0
94122,0.843994189
94123,7.284142791
94124,33.03537412
94125,60.15685878
94126,73.97937675
94127,78.10470188
94128,73.97937675
94129,62.35346048
94130,48.95954772
94131,36.82393801
94132,26.56802768
94133,15.89116579
94134,8.998426951
94135,3.901906475
94136,5.260978602
94137,20.67470606
94138,48.53094251
94139,56.40656321
94140,41.40538093
94141,22.81773211
94142,7.345918796
94143,0
94144,0
94145,0
94146,0.64322217
94147,10.82081912
94148,50.08463639
94149,74.3544063
94150,70.01477857
94151,52.76341894
94152,37.70410942
94153,32.46134929
94154,27.56300405
94155,28.09876056
94156,32.49961761
94157,29.62949345
94158,23.43002526
94159,16.73306888
94160,27.75434566
94161,43.76270957
94162,56.19226061
94163,46.38791647
94164,35.14013184
94165,18.37860674
94166,5.276422603
94167,0
94168,0
94169,3.732022459
94170,8.056342863
94171,9.538967001
94172,11.17603115
94173,9.600743007
94174,5.322754607
94175,0.782218183
94176,0
94177,1.121986215
94178,6.372946706
94179,10.54282709
94180,14.01601801
94181,12.56182177
94182,9.569855004
94183,6.450166713
94184,8.890318941
94185,11.37550378
94186,10.46560709
94187,7.469470808
94188,6.589162726
94189,9.121978962
94190,15.50848257
94191,31.81078781
94192,55.81723105
94193,72.21138026
94194,72.21138026
94195,43.38768001
94196,32.61442258
94197,26.33841774
94198,21.05738929
94199,13.97774969
94200,10.14128306
94201,12.25567519
94202,11.19147516
94203,9.353638984
94204,7.531246814
94205,6.295726698
94206,9.044758955
94207,21.70795076
94208,50.08463639
94209,81.03201238
94210,127.4193691
94211,156.2370056
94212,149.2776379
94213,129.6519157
94214,104.7631557
94215,77.46179406
94216,55.81723105
94217,33.60939895
94218,12.06433358
94219,1.786078277
94220,0
94221,0
94222,0
94223,0
94224,0
94225,0
94226,0
94227,0
94228,0
94229,0
94230,0
94231,0
94232,0
94233,4.535110534
94234,15.12579935
94235,17.19228875
94236,8.56599491
94237,3.145150404
94238,0.735886179
94239,1.307314232
94240,2.805382372
94241,3.74746646
94242,2.959822387
94243,1.106542214
94244,0.890326194
94245,0.303454139
94246,0
94247,0
94248,0
94249,0
94250,0
94251,0
94252,0
94253,0
94254,0.998434204
94255,0.998434204
94256,0.550558162
94257,0
94258,0
94259,0
94260,5.446306619
94261,11.52857707
94262,28.25183385
94263,38.46947587
94264,38.46947587
94265,28.59624875
94266,10.66637911
94267,0.365230145
94268,0
94269,0
94270,0
94271,0
94272,8.071786864
94273,11.28413916
94274,19.71799801
94275,28.63451707
94276,30.39485989
94277,22.43504888
94278,11.83472365
94279,8.365222892
94280,10.37294308
94281,10.80537512
94282,24.15712338
94283,28.63451707
94284,20.86604768
94285,15.85289747
94286,13.40372485
94287,9.477190995
94288,5.230090599
94289,0
94290,0
94291,0
94292,0
94293,0
94294,4.241674506
94295,8.303446886
94296,10.6354911
94297,12.75316338
94298,11.64338204
94299,9.075646958
94300,8.380666893
94301,9.816959027
94302,16.96267882
94303,25.34344137
94304,40.70889746
94305,73.55077154
94306,135.853434
94307,150.7318341
94308,123.781145
94309,96.49446462
94310,70.81841334
94311,53.88850761
94312,37.89545104
94313,22.47331721
94314,8.426998897
94315,3.129706403
94316,1.832410282
94317,7.840126843
94318,17.61324029
94319,25.72612459
94320,27.60127238
94321,23.96578177
94322,10.86715113
94323,1.461754247
94324,0
94325,0
94326,1.369090238
94327,3.454030433
94328,9.245530974
94329,20.59816942
94330,28.36663882
94331,18.79955828
94332,7.268698789
94333,0
94334,0
94335,0
94336,0
94337,0
94338,0
94339,0
94340,0
94341,0.874882192
94342,4.828546561
94343,8.257114881
94344,10.69726711
94345,13.8246764
94346,15.69982418
94347,10.34205508
94348,7.037038768
94349,4.457890527
94350,1.60075026
94351,0.396118147
94352,4.658662545
94353,23.39175694
94354,70.44338378
94355,136.9283638
94356,181.5815687
94357,169.6363853
94358,113.3625943
94359,50.7275442
94360,23.08561036
94361,8.473330902
94362,0.365230145
94363,0
94364,0
94365,0
94366,0
94367,0
94368,0
94369,0
94370,0
94371,0
94372,5.677966641
94373,15.50848257
94374,28.71105372
94375,35.44627842
94376,55.5493528
94377,60.15685878
94378,196.4351446
94379,224.0078715
94380,203.18677
94381,155.9253921
94382,112.6184121
94383,76.92603755
94384,56.08510931
94385,34.83398526
94386,23.8509768
94387,13.36545653
94388,18.22553345
94389,21.89929237
94390,14.1690913
94391,5.909626662
94392,0
94393,0
94394,0
94395,1.245538227
94396,9.863291031
94397,18.95263157
94398,18.45514338
94399,12.94450499
94400,18.64648499
94401,34.10688714
94402,74.94373847
94403,118.5718697
94404,119.8121733
94405,95.25416096
94406,61.0140692
94407,35.90549828
94408,22.81773211
94409,11.4137721
94410,5.616190635
94411,2.573722351
94412,4.843990563
94413,7.80923884
94414,8.67410292
94415,7.732018832
94416,5.662522639
94417,1.909630289
94418,0
94419,0
94420,0
94421,0
94422,3.376810426
94423,7.083370772
94424,9.091090959
94425,16.84787385
94426,26.18534446
94427,25.2286364
94428,18.72302163
94429,13.02104163
94430,10.14128306
94431,7.901902848
94432,4.952098573
94433,3.160594406
94434,1.971406294
94435,1.986850296
94436,5.35364261
94437,8.797654932
94438,10.31116707
94439,10.72815511
94440,11.19147516
94441,9.260974975
94442,6.326614701
94443,4.102678494
94444,1.677970267
94445,0
94446,0
94447,0
94448,0
94449,0
94450,7.237810786
94451,4.843990563
94452,0
94453,0
94454,0
94455,0
94456,0
94457,1.152874218
94458,0.303454139
94459,0
94460,0
94461,0
94462,0
94463,0
94464,0
94465,3.979126482
94466,8.735878926
94467,10.68182311
94468,10.26483507
94469,8.905762942
94470,7.562134817
94471,7.052482769
94472,16.7713372
94473,26.75936929
94474,33.83900889
94475,36.47952312
94476,31.73425117
94477,18.53168002
94478,8.426998897
94479,5.2455346
94480,6.249394694
94481,10.69726711
94482,15.81462915
94483,17.84285022
94484,30.50966486
94485,38.46947587
94486,42.31616699
94487,42.36974265
94488,37.85718271
94489,33.18844741
94490,32.34654432
94491,34.83398526
94492,37.01527963
94493,36.90047466
94494,30.9306164
94495,26.79763761
94496,35.21666848
94497,45.74500866
94498,76.12240279
94499,87.15084375
94500,89.54876415
94501,80.70126474
94502,70.81841334
94503,67.97890383
94504,81.11469929
94505,76.92603755
94506,36.05857157
94507,12.06433358
94508,15.35540928
94509,20.5599011
94510,16.69480056
94511,9.214642971
94512,7.345918796
94513,10.54282709
94514,9.63163101
94515,8.272558883
94516,15.35540928
94517,27.18032083
94518,33.3415207
94519,37.6658411
94520,53.08487285
94521,55.33505019
94522,54.37068847
94523,68.30035774
94524,79.70902181
94525,74.08652805
94526,55.977958
94527,42.7447722
94528,40.44101921
94529,38.66081748
94530,28.09876056
94531,9.30730698
94532,7.330474795
94533,7.222366785
94534,7.840126843
94535,9.353638984
94536,10.82081912
94537,11.00614714
94538,8.535106907
94539,4.427002524
94540,0.952102199
94541,0
94542,0
94543,0
94544,0
94545,0
94546,6.064066677
94547,7.392250801
94548,9.894179034
94549,13.40372485
94550,16.35038566
94551,20.67470606
94552,29.66776177
94553,36.09683989
94554,33.3415207
94555,26.18534446
94556,30.47139654
94557,38.31640258
94558,44.19131478
94559,47.35227819
94560,42.95907481
94561,35.02532687
94562,30.01217667
94563,28.55798043
94564,23.81270848
94565,11.4137721
94566,7.037038768
94567,4.735882553
94568,7.345918796
94569,18.64648499
94570,33.72420392
94571,53.40632676
94572,70.87198899
94573,81.28007311
94574,63.4249735
94575,33.72420392
94576,10.6509351
94577,2.0331823
94578,0
94579,0
94580,0
94581,0
94582,0
94583,0
94584,0
94585,0
94586,0
94587,0
94588,0
94589,0
94590,0
94591,0
94592,4.70499455
94593,29.66776177
94594,77.78324797
94595,133.8689481
94596,152.601515
94597,165.6892812
94598,181.166084
94599,177.7383358
94600,163.9234715
94601,146.3692454
94602,86.65472228
94603,44.83422259
94604,36.51779144
94605,30.50966486
94606,22.62639049
94607,14.09255465
94608,8.998426951
94609,6.20306269
94610,0
94611,0.921214196
94612,5.708854643
94613,5.260978602
94614,4.210786504
94615,1.955962293
94616,0.566002163
94617,0
94618,0
94619,0
94620,2.388394333
94621,8.967538948
94622,8.504218905
94623,7.670242827
94624,9.84784703
94625,13.51852982
94626,18.22553345
94627,12.60009009
94628,16.04423908
94629,15.92943412
94630,14.1690913
94631,12.94450499
94632,9.786071024
94633,3.376810426
94634,0
94635,0
94636,0
94637,0
94638,1.832410282
94639,7.237810786
94640,18.79955828
94641,15.39367761
94642,2.125846309
94643,0
94644,0
94645,0
94646,1.27642623
94647,5.183758594
94648,6.450166713
94649,10.6200471
94650,7.979122855
94651,4.149010498
94652,6.496498717
94653,8.4578869
94654,8.257114881
94655,7.593022819
94656,7.376806799
94657,5.35364261
94658,0.843994189
94659,0
94660,0
94661,0
94662,0
94663,0
94664,0
94665,0
94666,0
94667,4.797658558
94668,25.9174662
94669,58.97819446
94670,80.61857783
94671,82.27231603
94672,65.24654563
94673,48.04876165
94674,38.92869573
94675,32.69095922
94676,44.13773913
94677,37.89545104
94678,13.44199318
94679,5.909626662
94680,3.932794478
94681,1.461754247
94682,0
94683,0
94684,0
94685,0
94686,0
94687,0
94688,2.295730325
94689,1.430866244
94690,24.34846499
94691,65.13939433
94692,65.78230214
94693,48.90597207
94694,30.62446983
94695,16.46519063
94696,7.299586792
94697,0
94698,0
94699,0
94700,0
94701,0
94702,0
94703,0
94704,0
94705,0
94706,0
94707,0
94708,0
94709,2.774494369
94710,9.677963014
94711,14.70484781
94712,11.91126029
94713,14.89618942
94714,29.13200526
94715,49.49530423
94716,52.44196504
94717,48.47736686
94718,40.70889746
94719,26.83590593
94720,13.4802615
94721,7.438582805
94722,0.334342142
94723,0
94724,0
94725,0
94726,0
94727,0
94728,0
94729,2.388394333
94730,6.264838695
94731,6.357502704
94732,3.067930397
94733,0
94734,0
94735,0
94736,0
94737,0
94738,1.693414269
94739,6.913486756
94740,8.34977889
94741,7.006150765
94742,5.02931858
94743,3.052486395
94744,0.627778169
94745,0
94746,0
94747,0
94748,0
94749,0
94750,0.21079013
94751,5.02931858
94752,8.365222892
94753,9.986843043
94754,9.647075011
94755,7.284142791
94756,4.365226518
94757,2.187622315
94758,0.859438191
94759,1.230094225
94760,4.982986576
94761,10.40383108
94762,37.97198768
94763,50.13821204
94764,38.50774419
94765,24.73114821
94766,10.5737151
94767,5.384530613
94768,1.260982228
94769,0
94770,0
94771,0
94772,0
94773,0
94774,3.361366424
94775,5.863294658
94776,7.623910822
94777,8.890318941
94778,8.056342863
94779,7.145146778
94780,6.882598753
94781,7.361362798
94782,9.121978962
94783,14.66657949
94784,40.38744356
94785,55.81723105
94786,119.8121733
94787,203.4983835
94788,211.4964628
94789,171.402195
94790,117.1661922
94791,68.51466034
94792,35.48454674
94793,10.75904312
94794,2.496502344
94795,0
94796,0
94797,0
94798,1.477198248
94799,0
94800,0
94801,0
94802,0
94803,0
94804,0
94805,0
94806,0
94807,0
94808,4.782214557
94809,12.98277331
94810,69.58617336
94811,111.7088561
94812,89.38339033
94813,56.35298756
94814,28.21356553
94815,8.813098933
94816,0.658666172
94817,0
94818,0
94819,0
94820,4.689550548
94821,11.00614714
94822,12.75316338
94823,8.396110894
94824,3.31503442
94825,1.569862257
94826,5.631634636
94827,9.121978962
94828,6.913486756
94829,4.010014485
94830,2.573722351
94831,5.091094586
94832,20.78951103
94833,44.83422259
94834,128.3289251
94835,194.0461079
94836,165.4815389
94837,112.4530383
94838,66.0501804
94839,32.76749587
94840,10.43471908
94841,2.944378385
94842,0.025462113
94843,0
94844,3.593026446
94845,9.075646958
94846,16.92441049
94847,15.202336
94848,7.268698789
94849,2.017738299
94850,0
94851,0
94852,2.558278349
94853,6.434722711
94854,10.89803913
94855,19.60319304
94856,39.7981114
94857,60.74619095
94858,185.8402862
94859,224.2853168
94860,207.2377452
94861,155.9253921
94862,111.5434823
94863,70.97914029
94864,40.54817051
94865,18.79955828
94866,7.762906835
94867,1.801522279
94868,0.071794117
94869,1.183762221
94870,0
94871,0
94872,0
94873,0
94874,0
94875,0
94876,0
94877,0
94878,3.345922423
94879,7.330474795
94880,5.415418616
94881,4.967542574
94882,40.86962442
94883,83.5953066
94884,94.7580395
94885,86.24128773
94886,72.31853157
94887,57.21019798
94888,40.65532181
94889,24.04231841
94890,9.446302992
94891,2.789938371
94892,0
94893,0
94894,0
94895,0
94896,0
94897,0.118126121
94898,6.604606727
94899,7.345918796
94900,5.02931858
94901,2.774494369
94902,6.666382733
94903,22.43504888
94904,53.1384485
94905,44.99494955
94906,107.9052583
94907,184.8015746
94908,173.2718759
94909,135.0265649
94910,95.5849086
94911,62.40703613
94912,36.17337654
94913,11.49030875
94914,3.762910462
94915,0
94916,0
94917,0.133570123
94918,1.091098212
94919,0
94920,0
94921,0
94922,0
94923,0
94924,0
94925,0
94926,6.372946706
94927,13.51852982
94928,32.42308097
94929,47.45942949
94930,65.19296998
94931,62.94279264
94932,49.97748509
94933,29.82083506
94934,9.925067037
94935,2.079514305
94936,0
94937,0
94938,0
94939,0
94940,1.27642623
94941,7.500358811
94942,15.69982418
94943,21.05738929
94944,9.84784703
94945,0
94946,0
94947,0
94948,0
94949,0
94950,0
94951,0
94952,0
94953,4.612330541
94954,19.79453465
94955,53.67420501
94956,90.62369398
94957,102.0344876
94958,81.1973862
94959,55.7636554
94960,28.40490714
94961,10.88259513
94962,4.427002524
94963,0
94964,0
94965,0
94966,0
94967,0
94968,0
94969,0
94970,7.315030793
94971,16.35038566
94972,22.89426875
94973,26.56802768
94974,28.74932204
94975,30.35659157
94976,44.67349564
94977,62.51418743
94978,163.8196003
94979,208.8996838
94980,189.0602922
94981,147.8234416
94982,110.881987
94983,75.64022193
94984,45.95931126
94985,21.74621908
94986,11.45204042
94987,2.233954319
94988,1.338202235
94989,1.863298284
94990,1.152874218
94991,0.179902127
94992,0.349786143
94993,2.558278349
94994,6.017734672
94995,9.84784703
94996,16.23558069
94997,23.58309855
94998,30.9306164
94999,38.89042741
95000,70.33623248
95001,109.7243703
95002,221.7090387
95003,237.9594084
95004,225.1969229
95005,188.4370653
95006,138.9955366
95007,102.2825483
95008,66.63951256
95009,36.05857157
95010,27.60127238
95011,9.477190995
95012,10.45016309
95013,22.85600043
95014,36.9770113
95015,46.49506777
95016,46.92367298
95017,48.58451816
95018,45.79858431
95019,45.74500866
95020,48.37021556
95021,51.15614941
95022,52.01335983
95023,49.76318249
95024,75.80094888
95025,174.8299433
95026,245.4563395
95027,247.5638307
95028,244.5296994
95029,227.3768506
95030,193.2151386
95031,130.7268455
95032,70.12192987
95033,29.13200526
95034,13.74813975
95035,0
95036,2.403838335
95037,8.766766929
95038,16.61826392
95039,19.25877814
95040,16.08250741
95041,11.758187
95042,10.35749908
95043,9.446302992
95044,7.515802812
95045,7.454026806
95046,9.724295018
95047,12.21740687
95048,20.33029117
95049,34.41303372
95050,128.6596728
95051,212.1196898
95052,182.7241514
95053,131.3056539
95054,85.82785318
95055,49.44172858
95056,22.43504888
95057,9.446302992
95058,6.573718724
95059,1.940518292
95060,5.925070664
95061,7.206922783
95062,4.164454499
95063,0
95064,0
95065,0
95066,0
95067,0
95068,0.874882192
95069,5.909626662
95070,10.23394707
95071,17.68977694
95072,30.50966486
95073,63.80000305
95074,178.8809185
95075,206.406776
95076,166.6241216
95077,102.7786698
95078,53.2455998
95079,22.09063398
95080,4.859434564
95081,0
95082,0
95083,1.214650224
95084,12.37048016
95085,23.8509768
95086,20.29202284
95087,10.06406305
95088,5.369086612
95089,1.662526266
95090,0
95091,0
95092,1.971406294
95093,11.64338204
95094,31.9638611
95095,36.55605976
95096,49.01312337
95097,117.331566
95098,240.6942267
95099,246.8996019
95100,244.3328909
95101,225.0780178
95102,178.2576916
95103,113.693342
95104,61.71055266
95105,26.10880781
95106,11.28413916
95107,3.42314243
95108,0.612334168
95109,2.280286323
95110,3.361366424
95111,2.542834348
95112,1.106542214
95113,0.658666172
95114,4.025458486
95115,17.84285022
95116,37.24488956
95117,45.4771304
95118,52.81699459
95119,59.62110227
95120,87.97771285
95121,233.4013778
95122,250
95123,250
95124,250
95125,248.8594867
95126,244.1196817
95127,218.1022493
95128,163.5079868
95129,109.062875
95130,64.76436477
95131,26.49149103
95132,25.34344137
95133,33.03537412
95134,52.76341894
95135,72.85428808
95136,85.74516627
95137,94.09654422
95138,87.97771285
95139,84.83561026
95140,85.57979245
95141,91.94668455
95142,100.794184
95143,98.64432429
95144,120.0602341
95145,205.5758067
95146,248.2690612
95147,249.8681303
95148,246.2271728
95149,227.4164856
95150,163.611858
95151,90.87175471
95152,42.79834785
95153,10.38838708
95154,1.863298284
95155,0
95156,0
95157,0.442450152
95158,3.114262401
95159,4.102678494
95160,6.666382733
95161,13.02104163
95162,18.76128996
95163,18.8378266
95164,23.8509768
95165,31.31329962
95166,36.24991318
95167,35.52281506
95168,41.08392702
95169,51.26330071
95170,118.7372435
95171,162.5731464
95172,132.2152099
95173,87.89502594
95174,49.28100163
95175,21.66968244
95176,6.85171075
95177,0
95178,0
95179,0
95180,2.388394333
95181,6.712714737
95182,8.396110894
95183,8.612326915
95184,8.535106907
95185,7.546690815
95186,6.712714737
95187,5.770630649
95188,5.276422603
95189,4.210786504
95190,3.237814413
95191,3.407698429
95192,6.681826734
95193,29.43815184
95194,102.4479222
95195,145.1227915
95196,134.6131303
95197,101.70374
95198,65.56799954
95199,39.58380879
95200,25.30517305
95201,12.25567519
95202,3.500362437
95203,0
95204,0
95205,0
95206,0
95207,0
95208,0.64322217
95209,0.921214196
95210,0.118126121
95211,1.770634276
95212,9.013870952
95213,20.13894955
95214,34.52783869
95215,38.31640258
95216,44.94137389
95217,58.44243795
95218,103.0267305
95219,114.4375242
95220,76.44385669
95221,42.95907481
95222,20.06241291
95223,7.593022819
95224,2.110402307
95225,0
95226,0
95227,0
95228,0
95229,0
95230,0
95231,0
95232,0
95233,0
95234,0
95235,0
95236,0
95237,0
95238,1.755190274
95239,8.704990923
95240,24.27192835
95241,59.03177011
95242,96.08103007
95243,92.27743219
95244,61.81770397
95245,33.6859356
95246,10.52738309
95247,0.071794117
95248,0
95249,0
95250,0
95251,2.280286323
95252,8.704990923
95253,9.986843043
95254,6.172174687
95255,0.396118147
95256,0
95257,0
95258,0
95259,0
95260,0
95261,0
95262,0
95263,0.226234132
95264,0
95265,5.02931858
95266,13.67160311
95267,10.75904312
95268,4.504222531
95269,0
95270,0
95271,0
95272,0
95273,0
95274,1.106542214
95275,4.257118508
95276,6.620050729
95277,5.13742659
95278,2.558278349
95279,0.349786143
95280,0
95281,0
95282,0
95283,0
95284,0
95285,0
95286,0
95287,0
95288,0
95289,4.010014485
95290,15.24060432
95291,33.95381385
95292,37.89545104
95293,35.02532687
95294,25.30517305
95295,12.71489506
95296,6.249394694
95297,0.257122134
95298,0
95299,0
95300,0
95301,0
95302,0
95303,0
95304,0
95305,0
95306,0
95307,0.334342142
95308,5.523526626
95309,11.19147516
95310,25.80266123
95311,44.99494955
95312,85.57979245
95313,133.2901397
95314,244.4722969
95315,249.9665346
95316,249.4335115
95317,246.3829796
95318,237.9990434
95319,222.6206448
95320,204.3293528
95321,161.1189501
95322,109.5589965
95323,66.74666386
95324,93.10430129
95325,123.4503974
95326,137.672546
95327,136.1841816
95328,119.8948603
95329,90.29294634
95330,63.37139785
95331,42.7447722
95332,33.76247224
95333,31.65771452
95334,29.47642016
95335,24.8842215
95336,38.20159761
95337,89.30070342
95338,137.7552329
95339,131.4710277
95340,103.7709127
95341,74.40798196
95342,52.81699459
95343,35.0635952
95344,32.19347103
95345,31.69598285
95346,29.13200526
95347,20.71297439
95348,21.32526754
95349,16.15904405
95350,9.430858991
95351,5.399974615
95352,5.02931858
95353,7.206922783
95354,3.979126482
95355,9.369082985
95356,9.585299005
95357,6.280282697
95358,5.863294658
95359,11.00614714
95360,43.81628522
95361,104.3497211
95362,190.4106173
95363,220.282177
95364,226.4256094
95365,224.4834921
95366,209.003555
95367,164.5466984
95368,120.142921
95369,83.18187205
95370,51.90620853
95371,29.39988352
95372,35.36974177
95373,33.15017909
95374,21.40180419
95375,9.708851017
95376,4.010014485
95377,0
95378,0
95379,0
95380,0
95381,0.874882192
95382,8.164450873
95383,10.31116707
95384,7.268698789
95385,1.477198248
95386,0
95387,0
95388,0
95389,0
95390,1.647082264
95391,7.608466821
95392,9.95595504
95393,7.732018832
95394,4.982986576
95395,0.411562149
95396,0
95397,0
95398,0
95399,0
95400,0
95401,0
95402,0
95403,0
95404,0
95405,0
95406,0
95407,0
95408,0
95409,10.78993112
