,DT
3381,128.0316667
3382,127.2593333
3383,118.5649167
3384,95.27178333
3385,96.3624
3386,82.5805
3387,78.42563333
3388,78.011
3389,74.35516667
3390,75.209
3391,95.74866667
3392,118.3693333
3393,128.31
3394,141.685
3395,151.445
3396,149.67
3397,140.36
3398,147.295
3399,142.235
3400,139.5
3401,136.4721667
3402,122.1686667
3403,141.1183333
3404,150.135
3405,140.3225
3406,136.0383333
3407,116.4451667
3408,106.3268333
3409,106.4013333
3410,94.55753333
3411,89.031
3412,87.91466667
3413,86.938
3414,105.6511667
3415,105.4081667
3416,98.769
3417,107.8795
3418,134.713
3419,122.5142333
3420,147.0905
3421,133.0553333
3422,138.2487167
3423,126.4658333
3424,127.7111667
3425,141.4086667
3426,120.131
3427,116.3046667
3428,111.0143833
3429,130.0738333
3430,128.1886667
3431,110.7183
3432,100.3186333
3433,97.55935
3434,87.55466667
3435,83.97316667
3436,85.027
3437,77.72168333
3438,83.79243333
3439,83.60863333
3440,104.5233
3441,139.4295
3442,148.1931667
3443,144.2643333
3444,138.5346
3445,130.4653
3446,143.5215333
3447,126.1312833
3448,157.345
3449,117.7238667
3450,137.5693333
3451,140.3916667
3452,144.0008333
3453,138.0033333
3454,120.648
3455,106.7351
3456,92.1142
3457,88.98
3458,81.79833333
3459,80.94416667
3460,80.74416667
3461,80.16916667
3462,81.0187
3463,85.6928
3464,108.2027333
3465,150.8083333
3466,147.9925
3467,147.3616667
3468,140.2283333
3469,126.2421667
3470,100.0624167
3471,86.06166667
3472,110.2276667
3473,119.3451667
3474,116.9883333
3475,120.0308333
3476,135.6775
3477,130.25
3478,119.325
3479,112.2916667
3480,92.06666667
3481,78.79166667
3482,78.74916667
3483,76.0575
3484,73.78583333
3485,72.05333333
3486,75.95333333
3487,86.08183333
3488,83.84666667
3489,88.69433333
3490,93.61983333
3491,95.687
3492,89.89306667
3493,108.7160167
3494,99.22118333
3495,103.5821833
3496,101.4634667
3497,80.65801667
3498,85.39151667
3499,109.46075
3500,123.1178333
3501,120.9548333
3502,115.0098333
3503,100.8593
3504,89.27208333
3505,78.53
3506,76.46458333
3507,72.95616667
3508,69.89591667
3509,70.35616667
3510,72.84166667
3511,84.25058333
3512,81.99891667
3513,87.146
3514,88.56093333
3515,108.8105833
3516,115.1826833
3517,114.4319833
3518,105.12625
3519,95.56696667
3520,87.22778333
3521,81.6805
3522,88.13058333
3523,110.7814
3524,115.1216667
3525,114.3791667
3526,110.4464167
3527,98.77558333
3528,94.0205
3529,93.1045
3530,84.17631667
3531,76.41051667
3532,81.23673333
3533,76.53823333
3534,79.08396667
3535,80.01655
3536,104.9302833
3537,114.38345
3538,125.6355
3539,141.2653333
3540,133.1373333
3541,150.2528333
3542,132.2127333
3543,127.5065
3544,139.0441667
3545,138.9755
3546,106.1241333
3547,121.3726
3548,133.9466667
3549,131.1366667
3550,133.0233333
3551,115.1153333
3552,94.87783333
3553,87.30498333
3554,85.76336667
3555,74.81291667
3556,83.79605
3557,79.92193333
3558,84.25051667
3559,90.46513333
3560,102.64145
3561,111.9492667
3562,129.388
3563,109.6807667
3564,137.2526833
3565,126.3568833
3566,105.33375
3567,129.51795
3568,140.5081667
3569,134.2128333
3570,139.0241667
3571,133.73
3572,134.545
3573,128.0316667
3574,127.2593333
3575,118.5649167
3576,95.27178333
3577,89.03695
3578,82.25886667
3579,77.9382
3580,77.69626667
3581,80.69858333
3582,78.99533333
3583,82.57875
3584,107.2212
3585,113.9985833
3586,138.3308333
3587,132.8605
3588,135.3635
3589,135.3878333
3590,128.0948
3591,122.9334667
3592,122.9443333
3593,124.9717333
3594,138.4435
3595,127.2045
3596,144.0003333
3597,128.7733333
3598,117.9166667
3599,112.3501333
3600,91.9542
3601,96.3624
3602,82.5805
3603,78.42563333
3604,78.011
3605,74.35516667
3606,75.209
3607,95.74866667
3608,118.3693333
3609,128.31
3610,141.685
3611,151.445
3612,149.67
3613,140.36
3614,147.295
3615,142.235
3616,139.5
3617,136.4721667
3618,122.1686667
3619,141.1183333
3620,150.135
3621,140.3225
3622,136.0383333
3623,116.4451667
3624,106.3268333
3625,93.1045
3626,84.17631667
3627,76.41051667
3628,81.23673333
3629,76.53823333
3630,79.08396667
3631,80.01655
3632,104.9302833
3633,114.38345
3634,125.6355
3635,141.2653333
3636,133.1373333
3637,150.2528333
3638,132.2127333
3639,127.5065
3640,139.0441667
3641,138.9755
3642,106.1241333
3643,121.3726
3644,133.9466667
3645,131.1366667
3646,133.0233333
3647,115.1153333
3648,94.87783333
3649,78.79166667
3650,78.74916667
3651,76.0575
3652,73.78583333
3653,72.05333333
3654,75.95333333
3655,86.08183333
3656,83.84666667
3657,88.69433333
3658,93.61983333
3659,95.687
3660,89.89306667
3661,108.7160167
3662,99.22118333
3663,103.5821833
3664,101.4634667
3665,80.65801667
3666,85.39151667
3667,109.46075
3668,123.1178333
3669,120.9548333
3670,115.0098333
3671,100.8593
3672,89.27208333
3673,78.79166667
3674,78.74916667
3675,76.0575
3676,73.78583333
3677,72.05333333
3678,75.95333333
3679,86.08183333
3680,83.84666667
3681,88.69433333
3682,93.61983333
3683,95.687
3684,89.89306667
3685,108.7160167
3686,99.22118333
3687,103.5821833
3688,101.4634667
3689,80.65801667
3690,85.39151667
3691,109.46075
3692,123.1178333
3693,120.9548333
3694,115.0098333
3695,100.8593
3696,89.27208333
3697,78.82288333
3698,84.6227
3699,81.90936667
3700,80.21258333
3701,75.1328
3702,77.93555
3703,91.51936667
3704,100.2281833
3705,119.242
3706,131.5458333
3707,121.8393333
3708,125.5227833
3709,119.8106167
3710,111.1401667
3711,125.2325167
3712,115.3199167
3713,135.5731667
3714,106.6321
3715,91.47986667
3716,98.528
3717,94.82533333
3718,91.79216667
3719,87.15333333
3720,73.9195
3721,93.1045
3722,84.17631667
3723,76.41051667
3724,81.23673333
3725,76.53823333
3726,79.08396667
3727,80.01655
3728,104.9302833
3729,114.38345
3730,125.6355
3731,141.2653333
3732,133.1373333
3733,150.2528333
3734,132.2127333
3735,127.5065
3736,139.0441667
3737,138.9755
3738,106.1241333
3739,121.3726
3740,133.9466667
3741,131.1366667
3742,133.0233333
3743,115.1153333
3744,94.87783333
3745,62.845
3746,58.93083333
3747,59.29105
3748,81.86285
3749,76.68526667
3750,77.65971667
3751,94.76565
3752,102.6879333
3753,113.27395
3754,108.9384167
3755,129.0479667
3756,142.3975
3757,121.1526667
3758,121.9407833
3759,129.8825
3760,133.3746667
3761,127.9967833
3762,125.1706667
3763,118.3956667
3764,142.2501667
3765,132.6115
3766,108.2894833
3767,105.9672833
3768,111.5615
3769,91.09125
3770,79.33918333
3771,72.05841667
3772,79.07323333
3773,74.76563333
3774,80.03168333
3775,89.22173333
3776,101.5519833
3777,121.8991667
3778,128.1422
3779,160.9051667
3780,132.4019667
3781,137.1428333
3782,135.3516667
3783,131.0496667
3784,119.5458333
3785,117.8068
3786,112.1137
3787,116.7279333
3788,136.0283333
3789,129.6316667
3790,134.9216667
3791,115.375
3792,110.1816667
3793,87.51216667
3794,78.87901667
3795,84.50696667
3796,83.72121667
3797,79.43341667
3798,89.42148333
3799,94.1582
3800,95.8932
3801,127.9378333
3802,138.0685
3803,124.983
3804,116.0829667
3805,163.086
3806,142.7195
3807,106.4696667
3808,147.7065
3809,135.6908833
3810,113.1252333
3811,130.5091667
3812,147.7908333
3813,128.842
3814,111.5216667
3815,94.50733333
3816,101.60325
3817,78.79166667
3818,78.74916667
3819,76.0575
3820,73.78583333
3821,72.05333333
3822,75.95333333
3823,86.08183333
3824,83.84666667
3825,88.69433333
3826,93.61983333
3827,95.687
3828,89.89306667
3829,108.7160167
3830,99.22118333
3831,103.5821833
3832,101.4634667
3833,80.65801667
3834,85.39151667
3835,109.46075
3836,123.1178333
3837,120.9548333
3838,115.0098333
3839,100.8593
3840,89.27208333
3841,90.29216667
3842,85.79793333
3843,77.52733333
3844,73.4935
3845,73.1695
3846,74.8015
3847,83.609
3848,95.45083333
3849,105.7107833
3850,117.3026667
3851,142.6933333
3852,120.505
3853,123.71
3854,105.3108333
3855,109.4948333
3856,94.09616667
3857,93.94833333
3858,98.09148333
3859,128.612
3860,125.4116667
3861,117.38
3862,109.5
3863,103.2106667
3864,84.93875
3865,86.12133333
3866,80.98233333
3867,78.387
3868,80.09216667
3869,77.68316667
3870,79.5891
3871,88.94356667
3872,109.271
3873,127.5341667
3874,123.1446667
3875,124.3716667
3876,124.2933333
3877,146.5483333
3878,121.1333333
3879,118.7766667
3880,112.347
3881,110.686
3882,108.1655
3883,100.9568333
3884,132.2966667
3885,122.84
3886,116.9266667
3887,115.8348333
3888,95.7945
3889,86.12133333
3890,80.98233333
3891,78.387
3892,80.09216667
3893,77.68316667
3894,79.5891
3895,88.94356667
3896,109.271
3897,127.5341667
3898,123.1446667
3899,124.3716667
3900,124.2933333
3901,146.5483333
3902,121.1333333
3903,118.7766667
3904,112.347
3905,110.686
3906,108.1655
3907,100.9568333
3908,132.2966667
3909,122.84
3910,116.9266667
3911,115.8348333
3912,95.7945
3913,97.55935
3914,87.55466667
3915,83.97316667
3916,85.027
3917,77.72168333
3918,83.79243333
3919,83.60863333
3920,104.5233
3921,139.4295
3922,148.1931667
3923,144.2643333
3924,138.5346
3925,130.4653
3926,143.5215333
3927,126.1312833
3928,157.345
3929,117.7238667
3930,137.5693333
3931,140.3916667
3932,144.0008333
3933,138.0033333
3934,120.648
3935,106.7351
3936,92.1142
3937,93.1045
3938,84.17631667
3939,76.41051667
3940,81.23673333
3941,76.53823333
3942,79.08396667
3943,80.01655
3944,104.9302833
3945,114.38345
3946,125.6355
3947,141.2653333
3948,133.1373333
3949,150.2528333
3950,132.2127333
3951,127.5065
3952,139.0441667
3953,138.9755
3954,106.1241333
3955,121.3726
3956,133.9466667
3957,131.1366667
3958,133.0233333
3959,115.1153333
3960,94.87783333
3961,97.55935
3962,87.55466667
3963,83.97316667
3964,85.027
3965,77.72168333
3966,83.79243333
3967,83.60863333
3968,104.5233
3969,139.4295
3970,148.1931667
3971,144.2643333
3972,138.5346
3973,130.4653
3974,143.5215333
3975,126.1312833
3976,157.345
3977,117.7238667
3978,137.5693333
3979,140.3916667
3980,144.0008333
3981,138.0033333
3982,120.648
3983,106.7351
3984,92.1142
3985,80.02216667
3986,78.356
3987,79.55933333
3988,78.67178333
3989,75.67505
3990,73.92843333
3991,81.58463333
3992,86.22641667
3993,101.26475
3994,108.9525667
3995,106.5563833
3996,105.7329
3997,111.29475
3998,107.81495
3999,101.8581
4000,95.90535
4001,85.68135
4002,86.0682
4003,110.1814667
4004,123.9218333
4005,120.8316667
4006,114.0516667
4007,107.3128333
4008,89.97086667
4009,77.37716667
4010,72.05383333
4011,69.65
4012,69.374
4013,69.23266667
4014,71.4705
4015,80.22216667
4016,86.72016667
4017,108.4476667
4018,102.049
4019,114.0738333
4020,93.7285
4021,102.37
4022,93.15108333
4023,104.6890833
4024,92.95818333
4025,82.59323333
4026,104.8478667
4027,133.2483333
4028,139.425
4029,129.6635
4030,117.8816667
4031,104.031
4032,91.58633333
4033,80.24225
4034,83.70478333
4035,78.27233333
4036,71.76158333
4037,69.67
4038,71.16175
4039,83.49558333
4040,94.77746667
4041,111.99145
4042,148.6618333
4043,137.2506667
4044,142.2368333
4045,132.3938833
4046,131.5331167
4047,108.6052833
4048,114.07625
4049,129.5392667
4050,111.5062667
4051,114.38175
4052,122.4033333
4053,125.72
4054,132.5458333
4055,101.5705833
4056,97.39483333
4057,77.849
4058,72.37933333
4059,71.11033333
4060,69.92433333
4061,74.99616667
4062,73.27716667
4063,86.86033333
4064,102.9885
4065,124.2941
4066,129.9093333
4067,136.4486667
4068,136.6062833
4069,138.1368667
4070,142.4875667
4071,128.44675
4072,132.2628333
4073,120.6899
4074,146.7706667
4075,163.5373333
4076,169.6911667
4077,150.4208333
4078,148.8641667
4079,122.2066667
4080,109.7605
4081,106.4013333
4082,94.55753333
4083,89.031
4084,87.91466667
4085,86.938
4086,105.6511667
4087,105.4081667
4088,98.769
4089,107.8795
4090,134.713
4091,122.5142333
4092,147.0905
4093,133.0553333
4094,138.2487167
4095,126.4658333
4096,127.7111667
4097,141.4086667
4098,120.131
4099,116.3046667
4100,111.0143833
4101,130.0738333
4102,128.1886667
4103,110.7183
4104,100.3186333
4105,81.46708333
4106,74.07408333
4107,72.89625
4108,90.47766667
4109,74.42058333
4110,73.08916667
4111,83.07008333
4112,104.77435
4113,105.0704167
4114,120.4966667
4115,111.85675
4116,118.6895333
4117,112.7959167
4118,113.4347833
4119,111.4521
4120,103.9515
4121,115.7503
4122,93.24498333
4123,102.6107667
4124,144.3058333
4125,131.1791667
4126,114.494
4127,95.82516667
4128,85.79033333
4129,89.03695
4130,82.25886667
4131,77.9382
4132,77.69626667
4133,80.69858333
4134,78.99533333
4135,82.57875
4136,107.2212
4137,113.9985833
4138,138.3308333
4139,132.8605
4140,135.3635
4141,135.3878333
4142,128.0948
4143,122.9334667
4144,122.9443333
4145,124.9717333
4146,138.4435
4147,127.2045
4148,144.0003333
4149,128.7733333
4150,117.9166667
4151,112.3501333
4152,91.9542
4153,78.53
4154,76.46458333
4155,72.95616667
4156,69.89591667
4157,70.35616667
4158,72.84166667
4159,84.25058333
4160,81.99891667
4161,87.146
4162,88.56093333
4163,108.8105833
4164,115.1826833
4165,114.4319833
4166,105.12625
4167,95.56696667
4168,87.22778333
4169,81.6805
4170,88.13058333
4171,110.7814
4172,115.1216667
4173,114.3791667
4174,110.4464167
4175,98.77558333
4176,94.0205
4177,85.65008333
4178,79.73858333
4179,79.10033333
4180,79.162
4181,73.07525
4182,73.7478
4183,82.83805
4184,88.90106667
4185,105.6643167
4186,102.6182833
4187,120.40705
4188,107.8117
4189,122.9572
4190,99.02843333
4191,101.7298667
4192,102.5558
4193,88.70775
4194,92.14306667
4195,114.9373667
4196,127.4235
4197,124.2616667
4198,114.9429333
4199,108.1264167
4200,90.04411667
4201,87.30498333
4202,85.76336667
4203,74.81291667
4204,83.79605
4205,79.92193333
4206,84.25051667
4207,90.46513333
4208,102.64145
4209,111.9492667
4210,129.388
4211,109.6807667
4212,137.2526833
4213,126.3568833
4214,105.33375
4215,129.51795
4216,140.5081667
4217,134.2128333
4218,139.0241667
4219,133.73
4220,134.545
4221,128.0316667
4222,127.2593333
4223,118.5649167
4224,95.27178333
4225,85.76583333
4226,82.81483333
4227,76.44883333
4228,72.78066667
4229,79.485
4230,72.86066667
4231,77.1395
4232,85.68783333
4233,102.9893833
4234,114.4238333
4235,107.4278333
4236,98.9165
4237,115.5346667
4238,108.5146667
4239,103.4041667
4240,108.0926667
4241,86.35266667
4242,84.94083333
4243,95.385
4244,113.0666667
4245,115.3816667
4246,110.0133333
4247,97.20683333
4248,82.38066667
4249,93.1045
4250,84.17631667
4251,76.41051667
4252,81.23673333
4253,76.53823333
4254,79.08396667
4255,80.01655
4256,104.9302833
4257,114.38345
4258,125.6355
4259,141.2653333
4260,133.1373333
4261,150.2528333
4262,132.2127333
4263,127.5065
4264,139.0441667
4265,138.9755
4266,106.1241333
4267,121.3726
4268,133.9466667
4269,131.1366667
4270,133.0233333
4271,115.1153333
4272,94.87783333
4273,89.03695
4274,82.25886667
4275,77.9382
4276,77.69626667
4277,80.69858333
4278,78.99533333
4279,82.57875
4280,107.2212
4281,113.9985833
4282,138.3308333
4283,132.8605
4284,135.3635
4285,135.3878333
4286,128.0948
4287,122.9334667
4288,122.9443333
4289,124.9717333
4290,138.4435
4291,127.2045
4292,144.0003333
4293,128.7733333
4294,117.9166667
4295,112.3501333
4296,91.9542
4297,89.03695
4298,82.25886667
4299,77.9382
4300,77.69626667
4301,80.69858333
4302,78.99533333
4303,82.57875
4304,107.2212
4305,113.9985833
4306,138.3308333
4307,132.8605
4308,135.3635
4309,135.3878333
4310,128.0948
4311,122.9334667
4312,122.9443333
4313,124.9717333
4314,138.4435
4315,127.2045
4316,144.0003333
4317,128.7733333
4318,117.9166667
4319,112.3501333
4320,91.9542
4321,77.37716667
4322,72.05383333
4323,69.65
4324,69.374
4325,69.23266667
4326,71.4705
4327,80.22216667
4328,86.72016667
4329,108.4476667
4330,102.049
4331,114.0738333
4332,93.7285
4333,102.37
4334,93.15108333
4335,104.6890833
4336,92.95818333
4337,82.59323333
4338,104.8478667
4339,133.2483333
4340,139.425
4341,129.6635
4342,117.8816667
4343,104.031
4344,91.58633333
4345,85.65008333
4346,79.73858333
4347,79.10033333
4348,79.162
4349,73.07525
4350,73.7478
4351,82.83805
4352,88.90106667
4353,105.6643167
4354,102.6182833
4355,120.40705
4356,107.8117
4357,122.9572
4358,99.02843333
4359,101.7298667
4360,102.5558
4361,88.70775
4362,92.14306667
4363,114.9373667
4364,127.4235
4365,124.2616667
4366,114.9429333
4367,108.1264167
4368,90.04411667
4369,87.30498333
4370,85.76336667
4371,74.81291667
4372,83.79605
4373,79.92193333
4374,84.25051667
4375,90.46513333
4376,102.64145
4377,111.9492667
4378,129.388
4379,109.6807667
4380,137.2526833
4381,126.3568833
4382,105.33375
4383,129.51795
4384,140.5081667
4385,134.2128333
4386,139.0241667
4387,133.73
4388,134.545
4389,128.0316667
4390,127.2593333
4391,118.5649167
4392,95.27178333
4393,89.03695
4394,82.25886667
4395,77.9382
4396,77.69626667
4397,80.69858333
4398,78.99533333
4399,82.57875
4400,107.2212
4401,113.9985833
4402,138.3308333
4403,132.8605
4404,135.3635
4405,135.3878333
4406,128.0948
4407,122.9334667
4408,122.9443333
4409,124.9717333
4410,138.4435
4411,127.2045
4412,144.0003333
4413,128.7733333
4414,117.9166667
4415,112.3501333
4416,91.9542
4417,88.66333333
4418,84.78416667
4419,81.99583333
4420,80.04416667
4421,80.47333333
4422,82.29083333
4423,100.7201667
4424,112.5333333
4425,124.155
4426,136.638
4427,130.3861667
4428,140.9966667
4429,153.7541667
4430,142.1408333
4431,132.8861667
4432,119.6058333
4433,134.155
4434,119.5883333
4435,124.5541667
4436,136.925
4437,134.8583333
4438,119.9833333
4439,121.0833333
4440,100.9141667
4441,97.55935
4442,87.55466667
4443,83.97316667
4444,85.027
4445,77.72168333
4446,83.79243333
4447,83.60863333
4448,104.5233
4449,139.4295
4450,148.1931667
4451,144.2643333
4452,138.5346
4453,130.4653
4454,143.5215333
4455,126.1312833
4456,157.345
4457,117.7238667
4458,137.5693333
4459,140.3916667
4460,144.0008333
4461,138.0033333
4462,120.648
4463,106.7351
4464,92.1142
4465,62.845
4466,58.93083333
4467,59.29105
4468,81.86285
4469,76.68526667
4470,77.65971667
4471,94.76565
4472,102.6879333
4473,113.27395
4474,108.9384167
4475,129.0479667
4476,142.3975
4477,121.1526667
4478,121.9407833
4479,129.8825
4480,133.3746667
4481,127.9967833
4482,125.1706667
4483,118.3956667
4484,142.2501667
4485,132.6115
4486,108.2894833
4487,105.9672833
4488,111.5615
4489,90.29216667
4490,85.79793333
4491,77.52733333
4492,73.4935
4493,73.1695
4494,74.8015
4495,83.609
4496,95.45083333
4497,105.7107833
4498,117.3026667
4499,142.6933333
4500,120.505
4501,123.71
4502,105.3108333
4503,109.4948333
4504,94.09616667
4505,93.94833333
4506,98.09148333
4507,128.612
4508,125.4116667
4509,117.38
4510,109.5
4511,103.2106667
4512,84.93875
4513,78.53
4514,76.46458333
4515,72.95616667
4516,69.89591667
4517,70.35616667
4518,72.84166667
4519,84.25058333
4520,81.99891667
4521,87.146
4522,88.56093333
4523,108.8105833
4524,115.1826833
4525,114.4319833
4526,105.12625
4527,95.56696667
4528,87.22778333
4529,81.6805
4530,88.13058333
4531,110.7814
4532,115.1216667
4533,114.3791667
4534,110.4464167
4535,98.77558333
4536,94.0205
4537,106.4013333
4538,94.55753333
4539,89.031
4540,87.91466667
4541,86.938
4542,105.6511667
4543,105.4081667
4544,98.769
4545,107.8795
4546,134.713
4547,122.5142333
4548,147.0905
4549,133.0553333
4550,138.2487167
4551,126.4658333
4552,127.7111667
4553,141.4086667
4554,120.131
4555,116.3046667
4556,111.0143833
4557,130.0738333
4558,128.1886667
4559,110.7183
4560,100.3186333
4561,96.3624
4562,82.5805
4563,78.42563333
4564,78.011
4565,74.35516667
4566,75.209
4567,95.74866667
4568,118.3693333
4569,128.31
4570,141.685
4571,151.445
4572,149.67
4573,140.36
4574,147.295
4575,142.235
4576,139.5
4577,136.4721667
4578,122.1686667
4579,141.1183333
4580,150.135
4581,140.3225
4582,136.0383333
4583,116.4451667
4584,106.3268333
4585,88.98
4586,81.79833333
4587,80.94416667
4588,80.74416667
4589,80.16916667
4590,81.0187
4591,85.6928
4592,108.2027333
4593,150.8083333
4594,147.9925
4595,147.3616667
4596,140.2283333
4597,126.2421667
4598,100.0624167
4599,86.06166667
4600,110.2276667
4601,119.3451667
4602,116.9883333
4603,120.0308333
4604,135.6775
4605,130.25
4606,119.325
4607,112.2916667
4608,92.06666667
4609,87.51216667
4610,78.87901667
4611,84.50696667
4612,83.72121667
4613,79.43341667
4614,89.42148333
4615,94.1582
4616,95.8932
4617,127.9378333
4618,138.0685
4619,124.983
4620,116.0829667
4621,163.086
4622,142.7195
4623,106.4696667
4624,147.7065
4625,135.6908833
4626,113.1252333
4627,130.5091667
4628,147.7908333
4629,128.842
4630,111.5216667
4631,94.50733333
4632,101.60325
4633,106.4013333
4634,94.55753333
4635,89.031
4636,87.91466667
4637,86.938
4638,105.6511667
4639,105.4081667
4640,98.769
4641,107.8795
4642,134.713
4643,122.5142333
4644,147.0905
4645,133.0553333
4646,138.2487167
4647,126.4658333
4648,127.7111667
4649,141.4086667
4650,120.131
4651,116.3046667
4652,111.0143833
4653,130.0738333
4654,128.1886667
4655,110.7183
4656,100.3186333
4657,78.53
4658,76.46458333
4659,72.95616667
4660,69.89591667
4661,70.35616667
4662,72.84166667
4663,84.25058333
4664,81.99891667
4665,87.146
4666,88.56093333
4667,108.8105833
4668,115.1826833
4669,114.4319833
4670,105.12625
4671,95.56696667
4672,87.22778333
4673,81.6805
4674,88.13058333
4675,110.7814
4676,115.1216667
4677,114.3791667
4678,110.4464167
4679,98.77558333
4680,94.0205
4681,80.02216667
4682,78.356
4683,79.55933333
4684,78.67178333
4685,75.67505
4686,73.92843333
4687,81.58463333
4688,86.22641667
4689,101.26475
4690,108.9525667
4691,106.5563833
4692,105.7329
4693,111.29475
4694,107.81495
4695,101.8581
4696,95.90535
4697,85.68135
4698,86.0682
4699,110.1814667
4700,123.9218333
4701,120.8316667
4702,114.0516667
4703,107.3128333
4704,89.97086667
4705,96.3624
4706,82.5805
4707,78.42563333
4708,78.011
4709,74.35516667
4710,75.209
4711,95.74866667
4712,118.3693333
4713,128.31
4714,141.685
4715,151.445
4716,149.67
4717,140.36
4718,147.295
4719,142.235
4720,139.5
4721,136.4721667
4722,122.1686667
4723,141.1183333
4724,150.135
4725,140.3225
4726,136.0383333
4727,116.4451667
4728,106.3268333
4729,85.38473333
4730,76.6212
4731,77.76238333
4732,84.99495
4733,80.77148333
4734,83.31268333
4735,87.74305
4736,103.7204
4737,125.2126667
4738,154.6755
4739,138.3731
4740,146.0616667
4741,151.7705
4742,123.2362167
4743,131.59345
4744,139.6268333
4745,137.575
4746,123.1666667
4747,119.155
4748,132.125
4749,129.6683333
4750,130.6816667
4751,126.125
4752,110.0756667
4753,80.24225
4754,83.70478333
4755,78.27233333
4756,71.76158333
4757,69.67
4758,71.16175
4759,83.49558333
4760,94.77746667
4761,111.99145
4762,148.6618333
4763,137.2506667
4764,142.2368333
4765,132.3938833
4766,131.5331167
4767,108.6052833
4768,114.07625
4769,129.5392667
4770,111.5062667
4771,114.38175
4772,122.4033333
4773,125.72
4774,132.5458333
4775,101.5705833
4776,97.39483333
4777,93.1045
4778,84.17631667
4779,76.41051667
4780,81.23673333
4781,76.53823333
4782,79.08396667
4783,80.01655
4784,104.9302833
4785,114.38345
4786,125.6355
4787,141.2653333
4788,133.1373333
4789,150.2528333
4790,132.2127333
4791,127.5065
4792,139.0441667
4793,138.9755
4794,106.1241333
4795,121.3726
4796,133.9466667
4797,131.1366667
4798,133.0233333
4799,115.1153333
4800,94.87783333
4801,91.09125
4802,79.33918333
4803,72.05841667
4804,79.07323333
4805,74.76563333
4806,80.03168333
4807,89.22173333
4808,101.5519833
4809,121.8991667
4810,128.1422
4811,160.9051667
4812,132.4019667
4813,137.1428333
4814,135.3516667
4815,131.0496667
4816,119.5458333
4817,117.8068
4818,112.1137
4819,116.7279333
4820,136.0283333
4821,129.6316667
4822,134.9216667
4823,115.375
4824,110.1816667
4825,90.29216667
4826,85.79793333
4827,77.52733333
4828,73.4935
4829,73.1695
4830,74.8015
4831,83.609
4832,95.45083333
4833,105.7107833
4834,117.3026667
4835,142.6933333
4836,120.505
4837,123.71
4838,105.3108333
4839,109.4948333
4840,94.09616667
4841,93.94833333
4842,98.09148333
4843,128.612
4844,125.4116667
4845,117.38
4846,109.5
4847,103.2106667
4848,84.93875
4849,83.2
4850,79.9503
4851,77.38925
4852,74.90523333
4853,72.48848333
4854,73.06915
4855,81.97716667
4856,86.35143333
4857,124.7066667
4858,126.0541667
4859,138.9276667
4860,122.3256667
4861,96.262
4862,99.17018333
4863,99.87645
4864,98.48336667
4865,79.583
4866,94.81633333
4867,96.40766667
4868,130.8583333
4869,128.0833333
4870,120.8666667
4871,117.0916667
4872,91.72583333
4873,85.38473333
4874,76.6212
4875,77.76238333
4876,84.99495
4877,80.77148333
4878,83.31268333
4879,87.74305
4880,103.7204
4881,125.2126667
4882,154.6755
4883,138.3731
4884,146.0616667
4885,151.7705
4886,123.2362167
4887,131.59345
4888,139.6268333
4889,137.575
4890,123.1666667
4891,119.155
4892,132.125
4893,129.6683333
4894,130.6816667
4895,126.125
4896,110.0756667
4897,93.1045
4898,84.17631667
4899,76.41051667
4900,81.23673333
4901,76.53823333
4902,79.08396667
4903,80.01655
4904,104.9302833
4905,114.38345
4906,125.6355
4907,141.2653333
4908,133.1373333
4909,150.2528333
4910,132.2127333
4911,127.5065
4912,139.0441667
4913,138.9755
4914,106.1241333
4915,121.3726
4916,133.9466667
4917,131.1366667
4918,133.0233333
4919,115.1153333
4920,94.87783333
4921,87.30498333
4922,85.76336667
4923,74.81291667
4924,83.79605
4925,79.92193333
4926,84.25051667
4927,90.46513333
4928,102.64145
4929,111.9492667
4930,129.388
4931,109.6807667
4932,137.2526833
4933,126.3568833
4934,105.33375
4935,129.51795
4936,140.5081667
4937,134.2128333
4938,139.0241667
4939,133.73
4940,134.545
4941,128.0316667
4942,127.2593333
4943,118.5649167
4944,95.27178333
4945,78.82288333
4946,84.6227
4947,81.90936667
4948,80.21258333
4949,75.1328
4950,77.93555
4951,91.51936667
4952,100.2281833
4953,119.242
4954,131.5458333
4955,121.8393333
4956,125.5227833
4957,119.8106167
4958,111.1401667
4959,125.2325167
4960,115.3199167
4961,135.5731667
4962,106.6321
4963,91.47986667
4964,98.528
4965,94.82533333
4966,91.79216667
4967,87.15333333
4968,73.9195
4969,106.4013333
4970,94.55753333
4971,89.031
4972,87.91466667
4973,86.938
4974,105.6511667
4975,105.4081667
4976,98.769
4977,107.8795
4978,134.713
4979,122.5142333
4980,147.0905
4981,133.0553333
4982,138.2487167
4983,126.4658333
4984,127.7111667
4985,141.4086667
4986,120.131
4987,116.3046667
4988,111.0143833
4989,130.0738333
4990,128.1886667
4991,110.7183
4992,100.3186333
4993,77.37716667
4994,72.05383333
4995,69.65
4996,69.374
4997,69.23266667
4998,71.4705
4999,80.22216667
5000,86.72016667
5001,108.4476667
5002,102.049
5003,114.0738333
5004,93.7285
5005,102.37
5006,93.15108333
5007,104.6890833
5008,92.95818333
5009,82.59323333
5010,104.8478667
5011,133.2483333
5012,139.425
5013,129.6635
5014,117.8816667
5015,104.031
5016,91.58633333
5017,77.37716667
5018,72.05383333
5019,69.65
